position,rx phyrate,rx mcs,rx nss,noise,avg beacon rssi,diff rx bytes,diff rx packets
"9,6",57337,5,1,-94,-75,1771188,1433,
"9,7",66584,7,1,-94,-74,1826808,1478,
"9,8",67413,7,1,-94,-72,1556160,1260,
"9,9",116003,11,1,-94,-63,1878720,1520,
"9,10",121284,11,1,-94,-61,1814556,1471,
"9,11",121403,11,1,-94,-58,1793436,1451,
"9,12",121348,11,1,-94,-56,1791000,1450,
"9,13",121569,11,1,-94,-53,1771188,1433,
"9,14",121751,11,1,-94,-49,1820628,1473,
"9,15",121676,11,1,-94,-44,1732872,1402,
"9,16",121720,11,1,-94,-37,1858944,1504,
"9,17",121783,11,1,-94,-32,1855272,1502,
"9,18",121654,11,1,-94,-36,1788600,1450,
"9,19",121756,11,1,-94,-43,1788492,1447,
"9,20",121674,11,1,-94,-48,1862652,1507,
"9,21",121480,11,1,-94,-52,1810740,1465,
"9,22",121347,11,1,-94,-55,1824336,1476,
"9,23",121411,11,1,-94,-58,1760064,1424,
"9,24",121304,11,1,-94,-60,1850292,1497,
"9,25",118310,11,1,-94,-63,1776168,1438,
"9,26",68522,7,1,-94,-72,1741524,1409,
"10,-26",0,0,0,0,0,0,0,
"10,-25",0,0,0,0,0,0,0,
"10,-24",0,0,0,0,0,0,0,
"10,-23",0,0,0,0,0,0,0,
"10,-22",0,0,0,0,0,0,0,
"10,-21",0,0,0,0,0,0,0,
"10,-20",0,0,0,0,0,0,0,
"10,-19",0,0,0,0,0,0,0,
"10,-18",0,0,0,0,0,0,0,
"10,-17",0,0,0,0,0,0,0,
"10,-16",0,0,0,0,0,0,0,
"10,-15",0,0,0,0,0,0,0,
"10,-14",0,0,0,0,0,0,0,
"10,-13",0,0,0,0,0,0,0,
"10,-12",0,0,0,0,0,0,0,
"10,-11",0,0,0,0,0,0,0,
"10,-10",0,0,0,0,0,0,0,
"10,-9",0,0,0,0,0,0,0,
"10,-8",0,0,0,0,0,0,0,
"10,-7",0,0,0,0,0,0,0,
"10,-6",0,0,0,0,0,0,0,
"10,-5",0,0,0,0,0,0,0,
"10,-4",0,0,0,0,0,0,0,
"10,-3",0,0,0,0,0,0,0,
"10,-2",0,0,0,0,0,0,0,
"10,-1",0,0,0,0,0,0,0,
"10,0",30295,3,1,-94,-82,1737816,1406,
"10,1",41070,4,1,-94,-81,1768716,1431,
"10,2",42117,4,1,-94,-80,1835460,1485,
"10,3",41622,4,1,-94,-79,1849056,1496,
"10,4",41439,4,1,-94,-78,1855236,1501,
"10,5",54072,5,1,-94,-77,1855236,1501,
"10,6",59153,5,1,-94,-75,1813212,1467,
"10,7",65829,6,1,-94,-74,1756500,1425,
"10,8",69994,7,1,-94,-72,1820664,1474,
"10,9",117937,11,1,-94,-63,1825572,1477,
"10,10",121347,11,1,-94,-60,1745268,1413,
"10,11",121356,11,1,-94,-58,1763772,1427,
"10,12",121418,11,1,-94,-55,1799616,1456,
"10,13",121612,11,1,-94,-52,1719276,1391,
"10,14",121771,11,1,-94,-48,1851528,1498,
"10,15",121727,11,1,-94,-42,1906020,1545,
"10,16",121756,11,1,-94,-32,1736580,1405,
"10,17",121676,11,1,-94,-31,1832988,1483,
"10,18",121677,11,1,-94,-31,1786020,1445,
"10,19",121774,11,1,-94,-41,1767480,1430,
"10,20",121706,11,1,-94,-47,1701972,1377,
"10,21",121625,11,1,-94,-52,1655004,1339,
"10,22",121369,11,1,-94,-55,1813212,1467,
"10,23",121396,11,1,-94,-58,1772424,1434,
"10,24",121385,11,1,-94,-60,1793544,1454,
"10,25",119296,11,1,-94,-63,1720548,1393,
"10,26",68738,7,1,-94,-72,1823100,1475,
"11,-26",0,0,0,0,0,0,0,
"11,-25",0,0,0,0,0,0,0,
"11,-24",0,0,0,0,0,0,0,
"11,-23",0,0,0,0,0,0,0,
"11,-22",0,0,0,0,0,0,0,
"11,-21",0,0,0,0,0,0,0,
"11,-20",0,0,0,0,0,0,0,
"11,-19",0,0,0,0,0,0,0,
"11,-18",0,0,0,0,0,0,0,
"11,-17",0,0,0,0,0,0,0,
"11,-16",0,0,0,0,0,0,0,
"11,-15",0,0,0,0,0,0,0,
"11,-14",0,0,0,0,0,0,0,
"11,-13",0,0,0,0,0,0,0,
"11,-12",0,0,0,0,0,0,0,
"11,-11",0,0,0,0,0,0,0,
"11,-10",0,0,0,0,0,0,0,
"11,-9",0,0,0,0,0,0,0,
"11,-8",0,0,0,0,0,0,0,
"11,-7",0,0,0,0,0,0,0,
"11,-6",0,0,0,0,0,0,0,
"11,-5",0,0,0,0,0,0,0,
"11,-4",0,0,0,0,0,0,0,
"11,-3",0,0,0,0,0,0,0,
"11,-2",0,0,0,0,0,0,0,
"11,-1",0,0,0,0,0,0,0,
"11,0",24555,3,1,-94,-82,1850364,1499,
"11,1",41331,4,1,-94,-81,1783548,1443,
"11,2",41635,4,1,-94,-80,1803324,1459,
"11,3",41361,4,1,-94,-79,1729164,1399,
"11,4",41549,4,1,-94,-78,1776132,1437,
"11,5",53335,5,1,-94,-77,1805868,1463,
"11,6",58004,5,1,-94,-75,1821864,1474,
"11,7",68135,6,1,-94,-74,1774896,1436,
"11,8",68160,7,1,-94,-72,1512936,1226,
"11,9",117041,11,1,-94,-63,1776132,1437,
"11,10",121236,11,1,-94,-61,1776132,1437,
"11,11",121375,11,1,-94,-58,1789728,1448,
"11,12",121383,11,1,-94,-56,1826808,1478,
"11,13",121536,11,1,-94,-52,1732908,1403,
"11,14",121752,11,1,-94,-48,1857708,1503,
"11,15",121639,11,1,-94,-43,1892316,1531,
"11,16",121734,11,1,-94,-36,1805796,1461,
"11,17",121721,11,1,-94,-31,1867632,1512,
"11,18",121714,11,1,-94,-35,1913328,1548,
"11,19",121723,11,1,-94,-43,1914564,1549,
"11,20",121760,11,1,-94,-48,1893552,1532,
"11,21",121553,11,1,-94,-52,1762536,1426,
"11,22",121341,11,1,-94,-55,1847928,1498,
"11,23",121393,11,1,-94,-58,1842876,1491,
"11,24",121287,11,1,-94,-60,1809504,1464,
"11,25",118785,11,1,-94,-63,1741560,1410,
"11,26",66619,7,1,-94,-72,1743996,1411,
"12,-26",0,0,0,0,0,0,0,
"12,-25",0,0,0,0,0,0,0,
"12,-24",0,0,0,0,0,0,0,
"12,-23",0,0,0,0,0,0,0,
"12,-22",0,0,0,0,0,0,0,
"12,-21",0,0,0,0,0,0,0,
"12,-20",0,0,0,0,0,0,0,
"12,-19",0,0,0,0,0,0,0,
"12,-18",0,0,0,0,0,0,0,
"12,-17",0,0,0,0,0,0,0,
"12,-16",0,0,0,0,0,0,0,
"12,-15",0,0,0,0,0,0,0,
"12,-14",0,0,0,0,0,0,0,
"12,-13",0,0,0,0,0,0,0,
"12,-12",0,0,0,0,0,0,0,
"12,-11",0,0,0,0,0,0,0,
"12,-10",0,0,0,0,0,0,0,
"12,-9",0,0,0,0,0,0,0,
"12,-8",0,0,0,0,0,0,0,
"12,-7",0,0,0,0,0,0,0,
"12,-6",0,0,0,0,0,0,0,
"12,-5",0,0,0,0,0,0,0,
"12,-4",0,0,0,0,0,0,0,
"12,-3",0,0,0,0,0,0,0,
"12,-2",0,0,0,0,0,0,0,
"12,-1",0,0,0,0,0,0,0,
"12,0",30038,2,1,-94,-82,1813212,1467,
"12,1",40445,4,1,-94,-81,1755120,1420,
"12,2",42036,4,1,-94,-80,1842876,1491,
"12,3",41127,4,1,-94,-79,1871412,1517,
"12,4",41544,4,1,-94,-78,1845348,1493,
"12,5",54346,5,1,-94,-77,1762536,1426,
"12,6",56789,5,1,-94,-76,1784820,1445,
"12,7",63522,6,1,-94,-74,1763772,1427,
"12,8",67402,6,1,-94,-73,1829316,1481,
"12,9",108872,11,1,-94,-65,1793436,1451,
"12,10",121145,11,1,-94,-61,1772424,1434,
"12,11",121438,11,1,-94,-59,1753884,1419,
"12,12",121413,11,1,-94,-56,1866360,1510,
"12,13",121414,11,1,-94,-54,1878720,1520,
"12,14",121679,11,1,-94,-50,1935576,1566,
"12,15",121696,11,1,-94,-47,1816956,1471,
"12,16",121749,11,1,-94,-43,1798380,1455,
"12,17",121722,11,1,-94,-41,1839168,1488,
"12,18",121698,11,1,-94,-42,1735344,1404,
"12,19",121682,11,1,-94,-46,1773660,1435,
"12,20",121674,11,1,-94,-50,1831860,1485,
"12,21",121449,11,1,-94,-53,1811976,1466,
"12,22",121441,11,1,-94,-56,1718040,1390,
"12,23",121418,11,1,-94,-59,1791000,1450,
"12,24",121226,11,1,-94,-61,1847820,1495,
"12,25",113694,11,1,-94,-64,1881228,1523,
"12,26",67934,6,1,-94,-73,1896024,1534,
"13,-26",0,0,0,0,0,0,0,
"13,-25",0,0,0,0,0,0,0,
"13,-24",0,0,0,0,0,0,0,
"13,-23",0,0,0,0,0,0,0,
"13,-22",0,0,0,0,0,0,0,
"13,-21",0,0,0,0,0,0,0,
"13,-20",0,0,0,0,0,0,0,
"13,-19",0,0,0,0,0,0,0,
"13,-18",0,0,0,0,0,0,0,
"13,-17",0,0,0,0,0,0,0,
"13,-16",0,0,0,0,0,0,0,
"13,-15",0,0,0,0,0,0,0,
"13,-14",0,0,0,0,0,0,0,
"13,-13",0,0,0,0,0,0,0,
"13,-12",0,0,0,0,0,0,0,
"13,-11",0,0,0,0,0,0,0,
"13,-10",0,0,0,0,0,0,0,
"13,-9",0,0,0,0,0,0,0,
"13,-8",0,0,0,0,0,0,0,
"13,-7",0,0,0,0,0,0,0,
"13,-6",0,0,0,0,0,0,0,
"13,-5",0,0,0,0,0,0,0,
"13,-4",0,0,0,0,0,0,0,
"13,-3",0,0,0,0,0,0,0,
"13,-2",0,0,0,0,0,0,0,
"13,-1",0,0,0,0,0,0,0,
"13,0",0,0,0,0,0,0,0,
"13,1",34834,4,1,-94,-81,1824408,1478,
"13,2",41028,4,1,-94,-80,1774896,1436,
"13,3",41396,4,1,-94,-79,1830516,1481,
"13,4",41316,4,1,-94,-78,1797180,1455,
"13,5",41848,4,1,-94,-77,1819392,1472,
"13,6",59681,5,1,-94,-76,1852764,1499,
"13,7",64834,6,1,-94,-75,1745232,1412,
"13,8",70545,7,1,-94,-73,1902204,1539,
"13,9",72589,7,1,-94,-71,1767516,1431,
"13,10",120768,11,1,-94,-62,1835460,1485,
"13,11",121408,11,1,-94,-60,1800852,1457,
"13,12",121444,11,1,-94,-58,1701972,1377,
"13,13",121355,11,1,-94,-55,1818192,1472,
"13,14",121598,11,1,-94,-53,1792200,1450,
"13,15",121603,11,1,-94,-50,1819392,1472,
"13,16",121721,11,1,-94,-48,1832988,1483,
"13,17",121742,11,1,-94,-47,1866360,1510,
"13,18",121724,11,1,-94,-48,1757700,1425,
"13,19",121712,11,1,-94,-50,1840404,1489,
"13,20",121560,11,1,-94,-52,1767480,1430,
"13,21",121331,11,1,-94,-55,1905912,1542,
"13,22",121418,11,1,-94,-57,1677252,1357,
"13,23",121319,11,1,-94,-60,1809504,1464,
"13,24",120991,11,1,-94,-62,1699500,1375,
"13,25",82562,7,1,-94,-69,1787256,1446,
"13,26",69992,7,1,-94,-73,1793472,1452,
"14,-26",0,0,0,0,0,0,0,
"14,-25",0,0,0,0,0,0,0,
"14,-24",0,0,0,0,0,0,0,
"14,-23",0,0,0,0,0,0,0,
"14,-22",0,0,0,0,0,0,0,
"14,-21",0,0,0,0,0,0,0,
"14,-20",0,0,0,0,0,0,0,
"14,-19",0,0,0,0,0,0,0,
"14,-18",0,0,0,0,0,0,0,
"14,-17",0,0,0,0,0,0,0,
"14,-13",0,0,0,0,0,0,0,
"14,-12",0,0,0,0,0,0,0,
"14,-11",0,0,0,0,0,0,0,
"14,-10",0,0,0,0,0,0,0,
"14,-9",0,0,0,0,0,0,0,
"14,-8",0,0,0,0,0,0,0,
"14,-7",0,0,0,0,0,0,0,
"14,-6",0,0,0,0,0,0,0,
"14,-5",0,0,0,0,0,0,0,
"14,-4",0,0,0,0,0,0,0,
"14,-3",0,0,0,0,0,0,0,
"14,-2",0,0,0,0,0,0,0,
"14,-1",0,0,0,0,0,0,0,
"14,0",0,0,0,0,0,0,0,
"14,1",34759,4,1,-94,-81,1883772,1527,
"14,2",41797,4,1,-94,-80,1826808,1478,
"14,3",41016,4,1,-94,-80,1802088,1458,
"14,4",41060,4,1,-94,-79,1820628,1473,
"14,5",49219,4,1,-94,-77,1772424,1434,
"14,6",55908,5,1,-94,-76,1809504,1464,
"14,7",60900,5,1,-94,-75,1709388,1383,
"14,8",68112,7,1,-94,-74,1705680,1380,
"14,9",69527,7,1,-94,-72,1667400,1350,
"14,10",117683,11,1,-94,-63,1811976,1466,
"14,11",121233,11,1,-94,-61,1751412,1417,
"14,12",121315,11,1,-94,-59,1830516,1481,
"14,13",121427,11,1,-94,-57,1807032,1462,
"14,17",121391,11,1,-94,-52,1742760,1410,
"14,18",121509,11,1,-94,-52,1878720,1520,
"14,19",121429,11,1,-94,-53,1743996,1411,
"14,20",121378,11,1,-94,-55,1852764,1499,
"14,21",121478,11,1,-94,-57,1635408,1328,
"14,22",121375,11,1,-94,-59,1865124,1509,
"14,23",121246,11,1,-94,-61,1835460,1485,
"14,24",118929,11,1,-94,-63,1789728,1448,
"14,25",68810,6,1,-94,-72,1851528,1498,
"14,26",67973,7,1,-94,-74,1836696,1486,
"15,-26",0,0,0,0,0,0,0,
"15,-25",0,0,0,0,0,0,0,
"15,-24",0,0,0,0,0,0,0,
"15,-23",0,0,0,0,0,0,0,
"15,-22",0,0,0,0,0,0,0,
"15,-21",0,0,0,0,0,0,0,
"15,-20",0,0,0,0,0,0,0,
"15,-19",0,0,0,0,0,0,0,
"15,-18",0,0,0,0,0,0,0,
"15,-17",0,0,0,0,0,0,0,
"15,-13",0,0,0,0,0,0,0,
"15,-12",0,0,0,0,0,0,0,
"15,-11",0,0,0,0,0,0,0,
"15,-10",0,0,0,0,0,0,0,
"15,-9",0,0,0,0,0,0,0,
"15,-8",0,0,0,0,0,0,0,
"15,-7",0,0,0,0,0,0,0,
"15,-6",0,0,0,0,0,0,0,
"15,-5",0,0,0,0,0,0,0,
"15,-4",0,0,0,0,0,0,0,
"15,-3",0,0,0,0,0,0,0,
"15,-2",0,0,0,0,0,0,0,
"15,-1",0,0,0,0,0,0,0,
"15,0",0,0,0,0,0,0,0,
"15,1",28225,3,1,-94,-82,1782348,1443,
"15,2",40724,4,1,-94,-81,1841640,1490,
"15,3",38388,4,1,-94,-80,1708152,1382,
"15,4",41529,4,1,-94,-79,1779840,1440,
"15,5",40622,4,1,-94,-78,1703208,1378,
"15,6",55121,5,1,-94,-77,1741524,1409,
"15,7",60142,6,1,-94,-76,1821864,1474,
"15,8",63006,5,1,-94,-74,1829424,1484,
"15,9",67401,7,1,-94,-73,1789764,1449,
"15,10",73883,7,1,-94,-71,1836696,1486,
"15,11",120402,11,1,-94,-62,1788492,1447,
"15,12",121303,11,1,-94,-61,1830516,1481,
"15,13",121388,11,1,-94,-59,1825572,1477,
"15,17",121437,11,1,-94,-55,1741524,1409,
"15,18",121382,11,1,-94,-55,1753884,1419,
"15,19",121372,11,1,-94,-56,1819392,1472,
"15,20",121434,11,1,-94,-57,1793436,1451,
"15,21",121335,11,1,-94,-59,1735380,1405,
"15,22",121379,11,1,-94,-60,1766244,1429,
"15,23",120673,11,1,-94,-62,1751412,1417,
"15,24",79555,7,1,-94,-70,1863888,1508,
"15,25",68787,7,1,-94,-73,1737816,1406,
"15,26",63340,5,1,-94,-74,1729164,1399,
"16,-26",0,0,0,0,0,0,0,
"16,-25",0,0,0,0,0,0,0,
"16,-24",0,0,0,0,0,0,0,
"16,-23",0,0,0,0,0,0,0,
"16,-22",0,0,0,0,0,0,0,
"16,-21",0,0,0,0,0,0,0,
"16,-20",0,0,0,0,0,0,0,
"16,-19",0,0,0,0,0,0,0,
"16,-18",0,0,0,0,0,0,0,
"16,-17",0,0,0,0,0,0,0,
"16,-13",0,0,0,0,0,0,0,
"16,-12",0,0,0,0,0,0,0,
"16,-11",0,0,0,0,0,0,0,
"16,-10",0,0,0,0,0,0,0,
"16,-9",0,0,0,0,0,0,0,
"16,-8",0,0,0,0,0,0,0,
"16,-7",0,0,0,0,0,0,0,
"16,-6",0,0,0,0,0,0,0,
"16,-5",0,0,0,0,0,0,0,
"16,-4",0,0,0,0,0,0,0,
"16,-3",0,0,0,0,0,0,0,
"16,-2",0,0,0,0,0,0,0,
"16,-1",0,0,0,0,0,0,0,
"16,0",0,0,0,0,0,0,0,
"16,1",29235,3,1,-94,-82,1783548,1443,
"16,2",39591,4,1,-94,-81,1930632,1562,
"16,3",41181,4,1,-94,-80,1737816,1406,
"16,4",41476,4,1,-94,-79,1811976,1466,
"16,5",42203,4,1,-94,-78,1842876,1491,
"16,6",40880,4,1,-94,-77,1898496,1536,
"16,7",54874,5,1,-94,-76,1799616,1456,
"16,8",62451,6,1,-94,-75,1779840,1440,
"16,9",67273,7,1,-94,-74,1631556,1321,
"16,10",67521,6,1,-94,-73,1867596,1511,
"16,11",83923,11,1,-94,-69,1705680,1380,
"16,12",120455,11,1,-94,-62,1746612,1417,
"16,13",121282,11,1,-94,-61,1804560,1460,
"16,17",121359,11,1,-94,-58,1769952,1432,
"16,18",121374,11,1,-94,-58,1839168,1488,
"16,19",121341,11,1,-94,-59,1779840,1440,
"16,20",121426,11,1,-94,-60,1734108,1403,
"16,21",121261,11,1,-94,-61,1731672,1402,
"16,22",120680,11,1,-94,-62,1909620,1545,
"16,23",94155,11,1,-94,-67,1856472,1502,
"16,24",68668,7,1,-94,-73,1829280,1480,
"16,25",68181,7,1,-94,-74,1828044,1479,
"16,26",62242,6,1,-94,-75,1782312,1442,
"17,-26",0,0,0,0,0,0,0,
"17,-25",0,0,0,0,0,0,0,
"17,-24",0,0,0,0,0,0,0,
"17,-23",0,0,0,0,0,0,0,
"17,-22",0,0,0,0,0,0,0,
"17,-21",0,0,0,0,0,0,0,
"17,-20",0,0,0,0,0,0,0,
"17,-19",0,0,0,0,0,0,0,
"17,-18",0,0,0,0,0,0,0,
"17,-17",0,0,0,0,0,0,0,
"17,-16",0,0,0,0,0,0,0,
"17,-15",0,0,0,0,0,0,0,
"17,-14",0,0,0,0,0,0,0,
"17,-13",0,0,0,0,0,0,0,
"17,-12",0,0,0,0,0,0,0,
"17,-11",0,0,0,0,0,0,0,
"17,-10",0,0,0,0,0,0,0,
"17,-9",0,0,0,0,0,0,0,
"17,-8",0,0,0,0,0,0,0,
"17,-7",0,0,0,0,0,0,0,
"17,-6",0,0,0,0,0,0,0,
"17,-5",0,0,0,0,0,0,0,
"17,-4",0,0,0,0,0,0,0,
"17,-3",0,0,0,0,0,0,0,
"17,-2",0,0,0,0,0,0,0,
"17,-1",0,0,0,0,0,0,0,
"17,0",0,0,0,0,0,0,0,
"17,1",0,0,0,0,0,0,0,
"17,2",33376,4,1,-94,-81,1815684,1469,
"17,3",41445,4,1,-94,-81,1684668,1363,
"17,4",41636,4,1,-94,-80,1816920,1470,
"17,5",41865,4,1,-94,-79,1767480,1430,
"17,6",41893,4,1,-94,-78,1805796,1461,
"17,7",54746,5,1,-94,-77,1810740,1465,
"17,8",56833,5,1,-94,-76,1805796,1461,
"17,9",62745,6,1,-94,-75,1873776,1516,
"17,10",69355,7,1,-94,-74,1842912,1492,
"17,11",67655,7,1,-94,-73,1854000,1500,
"17,12",75557,7,1,-94,-71,1802088,1458,
"17,13",118098,11,1,-94,-63,1718220,1395,
"17,14",121067,11,1,-94,-62,1748940,1415,
"17,15",121323,11,1,-94,-61,1684668,1363,
"17,16",121286,11,1,-94,-60,1755120,1420,
"17,17",121366,11,1,-94,-60,1763772,1427,
"17,18",121346,11,1,-94,-60,1788492,1447,
"17,19",121291,11,1,-94,-61,1792200,1450,
"17,20",120943,11,1,-94,-62,1684668,1363,
"17,21",119135,11,1,-94,-63,1725456,1396,
"17,22",80376,7,1,-94,-70,1849056,1496,
"17,23",69094,7,1,-94,-73,1771188,1433,
"17,24",68138,7,1,-94,-74,1795908,1453,
"17,25",63319,6,1,-94,-75,1819392,1472,
"17,26",60746,5,1,-94,-76,1823100,1475,
"18,-26",0,0,0,0,0,0,0,
"18,-25",0,0,0,0,0,0,0,
"18,-24",0,0,0,0,0,0,0,
"18,-23",0,0,0,0,0,0,0,
"18,-22",0,0,0,0,0,0,0,
"18,-21",0,0,0,0,0,0,0,
"18,-20",0,0,0,0,0,0,0,
"18,-19",0,0,0,0,0,0,0,
"18,-18",0,0,0,0,0,0,0,
"18,-17",0,0,0,0,0,0,0,
"18,-16",0,0,0,0,0,0,0,
"18,-15",0,0,0,0,0,0,0,
"18,-14",0,0,0,0,0,0,0,
"18,-13",0,0,0,0,0,0,0,
"18,-12",0,0,0,0,0,0,0,
"18,-11",0,0,0,0,0,0,0,
"18,-10",0,0,0,0,0,0,0,
"18,-9",0,0,0,0,0,0,0,
"18,-8",0,0,0,0,0,0,0,
"18,-7",0,0,0,0,0,0,0,
"18,-6",0,0,0,0,0,0,0,
"18,-5",0,0,0,0,0,0,0,
"18,-4",0,0,0,0,0,0,0,
"18,-3",0,0,0,0,0,0,0,
"18,-2",0,0,0,0,0,0,0,
"18,-1",0,0,0,0,0,0,0,
"18,0",0,0,0,0,0,0,0,
"18,1",0,0,0,0,0,0,0,
"18,2",26472,3,1,-94,-82,1811976,1466,
"18,3",40753,4,1,-94,-81,1786020,1445,
"18,4",42402,4,1,-94,-80,1809504,1464,
"18,5",40003,4,1,-94,-79,1736580,1405,
"18,6",41100,4,1,-94,-79,1804560,1460,
"18,7",44129,4,1,-94,-78,1742760,1410,
"18,8",53472,5,1,-94,-77,1815684,1469,
"18,9",59595,5,1,-94,-76,1734108,1403,
"18,10",61768,6,1,-94,-75,1820664,1474,
"18,11",69486,7,1,-94,-74,1802196,1461,
"18,12",69095,7,1,-94,-73,1836696,1486,
"18,13",65671,7,1,-94,-72,1790964,1449,
"18,14",82718,7,1,-94,-69,1714332,1387,
"18,15",114264,11,1,-94,-64,1795908,1453,
"18,16",119112,11,1,-94,-63,1803324,1459,
"18,17",119597,11,1,-94,-63,1858944,1504,
"18,18",118880,11,1,-94,-63,1819392,1472,
"18,19",115109,11,1,-94,-64,1795944,1454,
"18,20",88458,7,1,-94,-69,1731636,1401,
"18,21",68791,7,1,-94,-72,1818156,1471,
"18,22",64949,6,1,-94,-73,1842876,1491,
"18,23",63387,6,1,-94,-74,1721748,1393,
"18,24",64871,6,1,-94,-75,1834224,1484,
"18,25",57436,5,1,-94,-76,1766244,1429,
"18,26",55399,5,1,-94,-77,1903440,1540,
"19,-26",0,0,0,0,0,0,0,
"19,-25",0,0,0,0,0,0,0,
"19,-24",0,0,0,0,0,0,0,
"19,-23",0,0,0,0,0,0,0,
"19,-22",0,0,0,0,0,0,0,
"19,-21",0,0,0,0,0,0,0,
"19,-20",0,0,0,0,0,0,0,
"19,-19",0,0,0,0,0,0,0,
"19,-18",0,0,0,0,0,0,0,
"19,-17",0,0,0,0,0,0,0,
"19,-16",0,0,0,0,0,0,0,
"19,-15",0,0,0,0,0,0,0,
"19,-14",0,0,0,0,0,0,0,
"19,-13",0,0,0,0,0,0,0,
"19,-12",0,0,0,0,0,0,0,
"19,-11",0,0,0,0,0,0,0,
"19,-10",0,0,0,0,0,0,0,
"19,-9",0,0,0,0,0,0,0,
"19,-8",0,0,0,0,0,0,0,
"19,-7",0,0,0,0,0,0,0,
"19,-6",0,0,0,0,0,0,0,
"19,-5",0,0,0,0,0,0,0,
"19,-4",0,0,0,0,0,0,0,
"19,-3",0,0,0,0,0,0,0,
"19,-2",0,0,0,0,0,0,0,
"19,-1",0,0,0,0,0,0,0,
"19,0",0,0,0,0,0,0,0,
"19,1",0,0,0,0,0,0,0,
"19,2",0,0,0,0,0,0,0,
"19,3",34117,4,1,-94,-82,1755156,1421,
"19,4",41493,4,1,-94,-81,1847820,1495,
"19,5",41718,4,1,-94,-80,1730400,1400,
"19,6",42102,4,1,-94,-79,1809504,1464,
"19,7",41423,4,1,-94,-78,1809504,1464,
"19,8",41714,4,1,-94,-78,1807032,1462,
"19,9",55348,5,1,-94,-77,1752756,1421,
"19,10",59084,5,1,-94,-76,1781076,1441,
"19,11",60482,6,1,-94,-75,1834260,1485,
"19,12",63262,6,1,-94,-74,1753884,1419,
"19,13",66512,6,1,-94,-74,1705680,1380,
"19,14",69655,7,1,-94,-73,1815684,1469,
"19,15",67334,7,1,-94,-73,1763772,1427,
"19,16",67047,6,1,-94,-72,1837932,1487,
"19,17",68389,7,1,-94,-72,1870068,1513,
"19,18",69766,7,1,-94,-72,1808412,1467,
"19,19",63554,5,1,-94,-73,1768716,1431,
"19,20",64014,6,1,-94,-73,1849092,1497,
"19,21",69302,7,1,-94,-74,1756356,1421,
"19,22",62981,5,1,-94,-74,1765008,1428,
"19,23",62205,6,1,-94,-75,1846584,1494,
"19,24",57829,5,1,-94,-76,1751412,1417,
"19,25",55544,5,1,-94,-77,1767480,1430,
"19,26",46316,4,1,-94,-78,1778784,1444,
"20,-26",0,0,0,0,0,0,0,
"20,-25",0,0,0,0,0,0,0,
"20,-24",0,0,0,0,0,0,0,
"20,-23",0,0,0,0,0,0,0,
"20,-22",0,0,0,0,0,0,0,
"20,-21",0,0,0,0,0,0,0,
"20,-20",0,0,0,0,0,0,0,
"20,-19",0,0,0,0,0,0,0,
"20,-18",0,0,0,0,0,0,0,
"20,-17",0,0,0,0,0,0,0,
"20,-16",0,0,0,0,0,0,0,
"20,-15",0,0,0,0,0,0,0,
"20,-14",0,0,0,0,0,0,0,
"20,-13",0,0,0,0,0,0,0,
"20,-12",0,0,0,0,0,0,0,
"20,-11",0,0,0,0,0,0,0,
"20,-10",0,0,0,0,0,0,0,
"20,-9",0,0,0,0,0,0,0,
"20,-8",0,0,0,0,0,0,0,
"20,-7",0,0,0,0,0,0,0,
"20,-6",0,0,0,0,0,0,0,
"20,-5",0,0,0,0,0,0,0,
"20,-4",0,0,0,0,0,0,0,
"20,-3",0,0,0,0,0,0,0,
"20,-2",0,0,0,0,0,0,0,
"20,-1",0,0,0,0,0,0,0,
"20,0",0,0,0,0,0,0,0,
"20,1",0,0,0,0,0,0,0,
"20,2",0,0,0,0,0,0,0,
"20,3",0,0,0,0,0,0,0,
"20,4",35416,4,1,-94,-81,1852764,1499,
"20,5",42248,4,1,-94,-81,1861416,1506,
"20,6",42120,4,1,-94,-80,1694556,1371,
"20,7",41612,4,1,-94,-79,1814628,1473,
"20,8",41797,4,1,-94,-78,1757592,1422,
"20,9",40098,4,1,-94,-78,1641408,1328,
"20,10",52043,5,1,-94,-77,1768716,1431,
"20,11",53455,5,1,-94,-76,1829280,1480,
"20,12",61041,5,1,-94,-76,1823136,1476,
"20,13",62184,6,1,-94,-75,1786020,1445,
"20,14",63564,6,1,-94,-75,1804560,1460,
"20,15",66634,6,1,-94,-74,1804560,1460,
"20,16",65979,7,1,-94,-74,1800996,1461,
"20,17",63680,6,1,-94,-74,1797144,1454,
"20,18",69301,7,1,-94,-74,1701972,1377,
"20,19",68227,6,1,-94,-74,1729164,1399,
"20,20",64381,6,1,-94,-75,1787256,1446,
"20,21",60796,5,1,-94,-75,1800888,1458,
"20,22",59844,5,1,-94,-76,1674780,1355,
"20,23",53118,5,1,-94,-76,1718040,1390,
"20,24",48924,4,1,-94,-77,1751520,1420,
"20,25",45726,4,1,-94,-78,1797144,1454,
"20,26",41304,4,1,-94,-78,1782312,1442,
"21,-26",0,0,0,0,0,0,0,
"21,-25",0,0,0,0,0,0,0,
"21,-24",0,0,0,0,0,0,0,
"21,-23",0,0,0,0,0,0,0,
"21,-22",0,0,0,0,0,0,0,
"21,-21",0,0,0,0,0,0,0,
"21,-20",0,0,0,0,0,0,0,
"21,-19",0,0,0,0,0,0,0,
"21,-18",0,0,0,0,0,0,0,
